date,title
1992-06-24,Oil Prices Up As Iraq Decision Looms 
1992-06-25,Oil Futures Hit New Highs 
1992-06-27,Oil Prices Show Weakness 
1992-06-30,Oil Prices Seen Retreating 
1992-08-10,Opec Crude Output Exceeds Ceiling 
1992-08-11,Firm To Produce Crude Oil From Plastic 
1992-08-19,Scraps Plans To Buy Our Crude Oil 
1992-08-22,Turnovers Show Good Prospects For Oil Trade 
1992-09-05,Prices For Crude Oil And Natural Gas Increase Slightly In 
1992-09-11,Maine Wei Bangor Daily Newa Riches And Risks Face 
1992-09-24,Burning Oil Tanker Drifts Into Malaysian Waters 
1992-09-26,Pollution Threat Thinning As Oil Slick Begins To Drift Away 
1992-10-01,Stock Prices Close Sluggish Quarter With A Slight Gain By 
1992-10-07,Oil Prices Jump Slightly 
1992-10-08,Salvage Firm Submits Safety Measures To Doe 
1992-10-09,Penang Spared As Winds And Currents Push Away Slicks 
1992-10-10,Oil Prices Close Higher 
1992-10-10,Oil Slicks Worst Is Over For Nation 
1992-10-16,Heating Fuel Futures Up Sharply 
1992-10-16,Two Blue Chips Take Beating Rest Steady 
1992-10-17,Crude Prices End Lower 
1992-10-19,Iran And Saudi Arabia To Expand Oil Production 
1992-10-20,Market Rises Above Marking Anniversary 
1992-10-23,Iraq Rumor Drops Oil Prices 
1992-10-24,Crude Prices Lower Again 
1992-10-27,Oil Prices Up In Slow Trade 
1992-10-28,Choppy Trading Leaves Dow Down 
1992-10-29,Crude Recovers From Early SellOff Linked To Supplies 
1992-10-30,Crippled Tanker Begins Transfer Of Crude Oil Cargo 
1992-10-30,Energy Prices Head Lower 
1992-10-31,Futures Buildup Of Stocks Rising Production Erase Energy Gains
1992-11-06,More Oil Price Cuts By Merlinda Manalo 
1992-11-07,Irans Oil Power Renews Fears In West Mideast Second Only 
1992-11-11,Oil Prices Fall Before Report 
1992-11-13,Oil Prices Lower On Iraai Request 
1992-11-19,Oil Futures Drift Down 
1992-11-20,Heating Oil Glut Keeping Prices Down 
1992-11-20,Oil Use Earns For State 
1992-11-21,Optimism Feeds Oil Futures 
1992-11-25,Opec Concerned About Overproduction Pnc 
1992-11-26,Oil Prices Barely Change 
1992-11-26,Opec Ministers Gather To Discuss Weak Oil Prices 
1992-11-27,Iran Acting As Wild Card At Opec Meeting 
1992-11-27,Opec Misses Target Of 53 A Barrel Owing To OverSupply 
1992-11-28,Business Opec Cuts Fail To Lift Oil Prices Gives Warning 
1992-11-28,Cuts Oil Flow Prices Stay Low 
1992-11-28,Move By Opec Fails To Increase Oil Prices 
1992-11-28,Opec Cuts Fail To Lift Oil Prices 
1992-11-29,Media Responsible For Loosed Menace 
1992-12-02,Oil Futures Prices Fall 
1992-12-03,Bush Decision On Alaska Oil Could Affect Domestic Prices 
1992-12-03,I Aimer Spins Minions Of Gallons Of Crude Oil Into Fishing 
1992-12-04,CrudeOil Spill Threatens Rich Fishing Grounds 
1992-12-04,Ecological Disaster Feared Tanker Breaks Up Off Spanish City
1992-12-04,Fire Goes Out But Oil Cleanup Begins In Spain 
1992-12-04,Oil Futures Down Again 
1992-12-04,Oil Spills As Tanker Runs Aground 
1992-12-04,Oil Tanker Breaks Up Near Spain Slick Stretches 12 Miles 
1992-12-04,Oil Tanker Explodes After Crash Oil Spill Threatens Fishing 
1992-12-04,Oil Tanker Smashes Into Spanish Coast 
1992-12-04,Oil Tanker Splits Apart I Aground Millions Of Oil Tanker 
1992-12-05,Cleanup Of Spanish Leak Starts Weather Conditions Were 
1992-12-05,Major Cleanup Effort Looms Oil Lost From Grounded Tanker 
1992-12-05,Tanker Fire Burns Out Oil Remains Grounded The Spill Off 
1992-12-05,Tanker Spill Fire Out Clean Up Begins 
1992-12-07,Spain Oil Spill Cleanup Goes On Some Fear The Spill May Be 
1992-12-07,Spanish Oil Spill Cleanup Stalled By Foul Weather 
1992-12-09,Oil Prices Sink In Trading 
1992-12-09,Opec Gets Ready To Pump More Oil 
1992-12-10,Oil Market Resists Shifts 
1992-12-12,Crude Along Coastline 
1992-12-12,Crude Fails To Aid Buying 
1992-12-12,Oil Prices Lower After Crude Falls 
1992-12-14,Greek Tanker Oil Loss Double Valdezs 
1992-12-14,Much Oil Spilled 
1992-12-14,Off Spanish Coast Greek Tanker Spills Twice Oil That 
1992-12-14,Texaco president to retire next year
1992-12-15,Tanker Spilled 21 Million Gallons 
1992-12-17,Energy Futures Surge 
1992-12-18,Natural Gas Comes Up Winner In Active Field 
1992-12-18,Us To Help Russia Keep Crude Oil Flowing 
1993-01-04,Oil Tanker Crashes Aground Threatens Islands Off Scotland 
1993-01-05,25MillionGallon Load Leaking From Tanker 
1993-01-05,Classified11 Disabled Tanker Leaking Crude Oil 
1993-01-05,Oil Tanker Grounded Disabled Ship Spilling Millions Of 
1993-01-06,Cleanup operation begins in Shetland oil disaster
1993-01-07,Oil Prices Continue Slide 
1993-01-11,Alaskans Offer Moral Support After Spill In Shetland Islands 
1993-01-11,High Winds Prevent Tanker Salvage I Oil Spill Gusts Up To 
1993-01-11,Rworld High Winds Stymie Oil Cleanup Efforts 
1993-01-13,Oil Market Unlikely To React To New Conflict With Iraq 
1993-01-15,Tanker Oil Spill 
1993-01-20,Microbes May Boost American Oil Supplies 
1993-01-20,Oil Glut Sends Prices Down Despite Turmoil In Gulf 
1993-01-21,Guest Column We Must Learn How To Save Energy 
1993-01-28,DOW UP 15 AS OIL STOCKS PRICES JUMP
1993-01-30,Oil Prices Slip Slightly After Big Increase 
1993-02-09,Bahrain Sends Crude Oil To Singapore For Processing 
1993-02-13,OPEC TO CUT OIL PRODUCTION TO SAVE PRICES The Washington Post
1993-02-16,Oil Market Sniffs At Sour Crude Futures 
1993-02-16,Oil Market Turn Up Nose At Contracts For Sour Crude Futures 
1993-02-16,Oil Market Turns Up Its Nose At Sour Crude Futures 
1993-02-16,Trading In Sour Crude Futures Dead 
1993-02-17,Market Turns Up Nose At Sour Crude Futures Sweet 
1993-03-27,Oil Prices Settle Unchanged 
1993-04-03,Prices For Crude Heating Oil Rise 
1993-04-07,Heating Oil Futures Fell In Anticipation Of The Seasonal 
1993-04-11,Fragile Oil Deal To Be Topic Of Key Opec 
1993-04-11,Natural Gas Prices Rise 
1993-04-15,Retreads Make A Good Tire Alternative 
1993-04-17,Most Energy Prices Decline 
1993-04-18,Oil Facility Threatens Penguin Nonulation 
1993-04-19,New Uses Found For Feed Grains 
1993-04-21,Fuel Prices Rise 
1993-04-21,Sparse Turnouts Note Earth Day 
1993-04-23,Oil Prices Firm Up 
1993-04-24,Ashland Oil Against Energy Tax 
1993-04-24,Heating Oil Rises 980 On Ny Merc 
1993-04-27,Scientists Exxon Off In Assessing Spill Damage 
1993-05-04,Commodities Cash Grain 
1993-05-05,Investors Are Turning To Oil Company Stocks 
1993-05-06,Stocks Edge Higher As Jobs Data Looms 
1993-05-07,Investors Are Turning To Oil Company Stocks Us 
1993-05-08,China May Become Net Oil Importer Says 
1993-05-12,Energy Prices Close Lower 
1993-05-13,Iran Borrows To Rebuild Sells Oil To Buy Advanced Armaments
1993-05-15,Prices Continue To Fall 
1993-05-20,Rebels Halt Convoy Of Trucks Spill Oil 
1993-05-22,The two faces of the Exxon disaster
1993-05-25,Crude Oil Deposit Found In Jungle 
1993-05-27,Hike In Us Supplies Sinks Gas Futures Prices 
1993-05-28,Rising Blue Chips After Late Rally Push Stocks Higher 
1993-05-29,Blue Chip Lapse Weak Gdp Report Lead Dow To Decline 
1993-06-01,Plague Of Stowaways Ravaging Bird Nesting Islands 
1993-06-01,Syria Ready To Pump Out More Oil 
1993-06-02,Indonesia To Sell Super Puma Copters To Iran 
1993-06-05,Price Of Gas Drops As The Supply Grows 
1993-06-05,Unleaded Gas Prices Decline 
1993-06-11,Kuwait Rejects Opec Quota 
1993-06-11,Kuwait Rejects Opecs Oil Auotc 
1993-06-11,Oil Prices Drop Over Quota 
1993-06-11,Opec Cant Agree On Oil Output Kuwait Plans To Hike Production
1993-06-11,Opec Discord Hits Oil Prices 
1993-06-17,Aprils Trade Deficit Rises Unexpectedly 
1993-06-17,Demand For Oil Cars Widens Us Trade Deficit 
1993-06-18,Crews Practice Oil Spill Exercise Guards Against Possible 
1993-06-18,CrudeOil Prices Dip In Quiet Trading 
1993-06-24,More Sour Economic News Stock Prices Fall 
1993-06-29,Oil Prices Finish Higher 
1993-07-01,Stocks Mixed Ahead Of New Economic Information 
1993-07-10,Crude Oil Prices Finish Up Outage Halts Trading 
1993-07-15,Production Of Us Oil At Low Level 
1993-07-20,Opec To Meet Over Drop In Crude Prices 
1993-07-20,Us Oil Purchases Prop Up Irans Regime 
1993-07-24,America Remains Dependent Upon Foreign Oil 
1993-07-29,Drivers Starting To See Lower Prices At Pumps 
1993-07-31,Drivers May Start Seeing Lower Prices At Gas Pump 
1993-08-07,Crude Oil Futures Fall For 4th Session In A Row 
1993-08-13,Opec Facing Worst Crisis Since 1986 
1993-08-26,Labor Day Fuel Gauge Report Gas Prices Lowest Since 1986
1993-08-28,Lowest Since 1986 Lower CrudeOil Price Means Cheaper Gasoline
1993-09-08,Oil Prices Plunge To ThreeYear Low Figures Influenced By 
1993-09-09,Texans Switching To Natural Gas Oil Industry Finding New 
1993-09-17,Sliding Oil Prices Put Heat On Opec 
1993-09-22,Gold Crude Oil Up Sharply 
1993-09-28,Opec Members Agree To Cap Oil Production 
1993-09-28,Opec Moves To Boost Prices 
1993-09-30,CrudeOil Storks Prices Offset Drop In Stocks 
1993-10-11,Greek Tanker Runs Aground 
1993-10-11,Greek Tanker Spills Crude Into The Sea 
1993-10-11,Oil Spilled After Tanker Runs Aground 
1993-10-12,Crude Oil Spills Inside 
1993-10-12,Stocks Rise Slightly In Subdued Trading 
1993-10-19,Unleaded Gasoline Leads Energy Futures Price Fall 
1993-10-20,Exxon Drops Oil Tankers For Pipeline 
1993-10-30,Oil Futures Slump 
1993-11-02,Lower Opec Production Estimates Boost Oil Prices 
1993-11-11,Alaska Spill Victim Otter Gives Birth 
1993-11-11,Otter Overcomes Oil Injury Gives Birth 
1993-11-12,Crude Oil Rebounds 
1993-11-13,Energy Prices Fall After Rally 
1993-11-20,Crude Oil Prices Stay Low Despite Predictions 
1993-11-21,Oil Prices Remain Low Despite Opec Efforts By Michael 
1993-11-24,Crude Oil Futures Prices Fell Sharp Ly Tuesday On The New 
1993-11-24,Oil Prices Continue Decline 
1993-11-24,Rude Oil Oil Prices Drop 
1993-11-25,OPEC Elects Not to Cut Oil Production Levels
1993-11-26,Opec Announcement Jolts World Markets 
1993-11-27,Arab Oil Embargo All But Forgotten After Two Decades 
1993-11-27,Overseas Oil Prices Slide Domestic Market Closed 
1993-11-30,Consumers Gain On Opec Gamble Prices Fall As Production 
1993-11-30,Crude Prices Take A Big Drop 
1993-11-30,Oil Price News Tumbles Market 
1993-11-30,Oil Prices Reach 3Year Low
1993-11-30,Rally Fizzles Leaving Prices Slightly Down 
1993-11-30,Rally Over Falling Oil Prices Goes Cold 
1993-12-01,Consumers To Benefit From Opec Gamble 
1993-12-01,Consumers Unlikely To Profit From Drop In Crude Oil Prices 
1993-12-01,Oil Prices Settle Higher 
1993-12-01,Oil Prices Slump 
1993-12-02,Now Its Petron Seeking Oil Price Increase 
1993-12-04,Falling Oil Prices Boost Farmers 
1993-12-06,Dip In Crude Oil Cost Drops Prices At Pump 
1993-12-06,Gas Prices Drop 2 Cents 
1993-12-06,Gas Prices Fall Lower 
1993-12-06,Gasoline Drops Nearly Two Cents Per Gallon 
1993-12-06,Gasoline Prices Down Slightly 
1993-12-07,Falling Interest Rates Am Downs Spur BlueChip Stocks To 
1993-12-07,Gasoline Prices At Pump Falling 
1993-12-07,Judge Rejects Indictment Against Senator 
1993-12-07,Oil Prices Plummet Iraq In Equation 
1993-12-07,Oil Producers Seek Emergency Relief From Falling Prices 
1993-12-09,Twenty Years Later Americans Still Hooked On Foreign Oil 
1993-12-10,November Falling Energy Costs Keep Inflation In Check 
1993-12-10,Us Economy Falling Crude Oil Prices Keep Inflation In Check 
1993-12-11,Business Roundup Higher Oil Prices Fuel Record Dow Industria
1993-12-11,Decline In Oil Halts Inflation Future Is Bright Analysts Say 
1993-12-11,Dow Industrial Hits Record High Again 
1993-12-11,Dow Industrials Set Record As Broader Market Declines 
1993-12-11,Drop In Energy Prices Helps Check Inflation Analysts 
1993-12-11,Falling Oil Prices Hold Back Inflation 
1993-12-11,Falling Oil Prices Restrain Inflation 
1993-12-11,Higher Oil Prices Fuel Dow Broader Market Falls Lower 
1993-12-11,Oil Prices Rise Above 1 5 A Barrel As Buying Strengthens 
1993-12-12,Oil Price Drop Fuels Positive Economic Outlook 
1993-12-12,Oil Prices Fuel Record Dow 
1993-12-12,Oil Prices Light Dow Averages 
1993-12-14,Crude Oil Oil And Other Energy Future Fell Sharply On The 
1993-12-14,Dow Jones Sets New High Broader Markets End Mixed 
1993-12-16,State Gas Prices Hit 7Year Low 
1993-12-19,Steady Flow Of Oil In 
1993-12-23,Gas Prices Fall As Many State Motorists Plan Holiday Travel 
1993-12-24,Crude Oil Prices Fall 290 A Barrel 
1993-12-24,Palouse Gas Prices Are Simple Consumer Abuse 
1993-12-27,Ruptured Pipe Spills Crude Oil In California 
1993-12-28,Oil Spill Damage Assessment Set 
1993-12-29,Oil Glut Giving Regions Drivers A Break 
1993-12-29,Oil Spill Forces Closure Of Several Oxnard Beaches 
1993-12-31,Crude Prices Down 
